1.550905998476501964e+02,1.000116047392194218e+02,9.996269345629535792e+02
1.600863826040071842e+02,9.991565512713991382e+01,9.996350744806380817e+02
1.650804788787589246e+02,9.988192549503492046e+01,9.995330271370878563e+02
1.700669702098240919e+02,9.972982662130361575e+01,9.994689595869745062e+02
1.750528875634738029e+02,9.971834707299396428e+01,9.994931713664284416e+02
1.800339260517937134e+02,9.962076976639843906e+01,9.995625741786654999e+02
1.850139550417584360e+02,9.960057979929447924e+01,9.996800691556817355e+02
1.899898294113132522e+02,9.951748739109623898e+01,9.997137255579152679e+02
1.949644186460919286e+02,9.949178469557367066e+01,9.996057467230206157e+02
1.999417054111169989e+02,9.954573530050126351e+01,9.995180622696336741e+02
2.049198034458466964e+02,9.956196069459392106e+01,9.995189400272514604e+02
2.098973486983623502e+02,9.955090505031336079e+01,9.996076347439026222e+02
2.148812904944686011e+02,9.967883592212473332e+01,9.995919356549362647e+02
2.198605077705076098e+02,9.958434552077994795e+01,9.995828512010848499e+02
2.248279457097146121e+02,9.934875878413983230e+01,9.995602842987970007e+02
2.297994785062610390e+02,9.943065593092869392e+01,9.996229969937471651e+02
2.347644358991416311e+02,9.929914785761178564e+01,9.995720956948325693e+02
2.397348574914630603e+02,9.940843184642841379e+01,9.994604339947443350e+02
2.446958345903959753e+02,9.921954197865811409e+01,9.994026472027247792e+02
2.496595771763746825e+02,9.927485171957410159e+01,9.994984062729942025e+02
2.546274343420608375e+02,9.935714331372314234e+01,9.995077078213031427e+02
2.595973545269704346e+02,9.939840369819228272e+01,9.995932883121101895e+02
2.645745766036171744e+02,9.954444153293488284e+01,9.996892319378025604e+02
2.695501798227218160e+02,9.951206438209227656e+01,9.997018864137363607e+02
2.745282735306644213e+02,9.956187415885212033e+01,9.995725651996078795e+02
2.795109403990060173e+02,9.965333736683152210e+01,9.995077293334119304e+02
2.844872090600170509e+02,9.952537322022084254e+01,9.995787012395695683e+02
2.894713140480831726e+02,9.968209976132204986e+01,9.995640811627569065e+02
2.944553858172309901e+02,9.968143538295686312e+01,9.995086255650213616e+02
2.994395107231560473e+02,9.968249811850154174e+01,9.995237678432989696e+02
3.044223245499795780e+02,9.965627653647108275e+01,9.993716514632521921e+02
3.094033674147623856e+02,9.962085729565610848e+01,9.994949114614347536e+02
3.143798700579285992e+02,9.953005286332427204e+01,9.993720070739234416e+02
3.193579265264947367e+02,9.956112937132228069e+01,9.993995704225669670e+02
3.243262923194270684e+02,9.936731585864704641e+01,9.992925185488021498e+02
3.293049339689962380e+02,9.957283299138357791e+01,9.992865118769096853e+02
3.342842028495564932e+02,9.958537761120498999e+01,9.991647871093000504e+02
3.392557754581176823e+02,9.943145217122400936e+01,9.992436415479962761e+02
3.442345554888238439e+02,9.957560061412360142e+01,9.991115056240917056e+02
3.492088425717036557e+02,9.948574165759596610e+01,9.991204851911913920e+02
3.541756993178324819e+02,9.933713492257632538e+01,9.991702573167984838e+02
3.591395603554623221e+02,9.927722075259637791e+01,9.991966171164657453e+02
3.641014333532296519e+02,9.923745995534625308e+01,9.990328561016663116e+02
3.690682396956923412e+02,9.933612684925351743e+01,9.990455944678486730e+02
3.740311661156562195e+02,9.925852839927748050e+01,9.990120785885411578e+02
3.790009611412314712e+02,9.939590051150554473e+01,9.992428339208191801e+02
3.839637451368542997e+02,9.925567991245644350e+01,9.991346844535505625e+02
3.889292615448440529e+02,9.931032815979511952e+01,9.990031666805081159e+02
3.938898131336861184e+02,9.921103177684179286e+01,9.990695636425077737e+02
3.988479734908713681e+02,9.916320714370513656e+01,9.989759326421201422e+02
4.038057506082969326e+02,9.915554234851141757e+01,9.991060900765018005e+02
4.087666536805768942e+02,9.921806144559950269e+01,9.991963883793563355e+02
4.137242345144280193e+02,9.915161667702280113e+01,9.991766450787491749e+02
4.186784003999933361e+02,9.908331771130640675e+01,9.991566058781786523e+02
4.236303030701433272e+02,9.903805340299939530e+01,9.992184326943020096e+02
4.285791169711068278e+02,9.897627801927025359e+01,9.994726295085027914e+02
4.335230696610096857e+02,9.887905379805658868e+01,9.995149345376587462e+02
4.384588070174676204e+02,9.871474712915826899e+01,9.995853576411394670e+02
4.433932197277175078e+02,9.868825420499746315e+01,9.995333608876084099e+02
4.483267902950440202e+02,9.867141134653009260e+01,9.996520444347629564e+02
4.532638533748660166e+02,9.874126159644040968e+01,9.996795339736405595e+02
4.581922621072826018e+02,9.856817464833130771e+01,9.996518001165135274e+02
4.631130868422697517e+02,9.841649469974288422e+01,9.996823208526742519e+02
4.680347664669365599e+02,9.843359249333660443e+01,9.997257451897932015e+02
4.729555792228491669e+02,9.841625511825183992e+01,9.995405746665466040e+02
4.778771074752033314e+02,9.843056504708380317e+01,9.996091655364924691e+02
4.827954227148363771e+02,9.836630479266142402e+01,9.996613774270277872e+02
4.877134895216525479e+02,9.836133613632384254e+01,9.996920400493388570e+02
4.926363987237157289e+02,9.845818404126340795e+01,9.996800454673367540e+02
4.975558789184051989e+02,9.838960389378904381e+01,9.996284352112398892e+02
5.024691068040552864e+02,9.826455771300190634e+01,9.994901815695907317e+02
5.073850985207330950e+02,9.831983433355617308e+01,9.995674952268824427e+02
5.123076525479348220e+02,9.845108054403380038e+01,9.994758670554216451e+02
5.172207525710806522e+02,9.826200046291728540e+01,9.994276533184772688e+02
5.221218604122634588e+02,9.802215682365680038e+01,9.993402109943051528e+02
5.270147442399880902e+02,9.785767655449328117e+01,9.993665451156542758e+02
5.318985220682004638e+02,9.767555656424636368e+01,9.992563638462951303e+02
5.367836569084782923e+02,9.770269680555685454e+01,9.993366817313309411e+02
5.416663728386370167e+02,9.765431860317336543e+01,9.994382316559349420e+02
5.465518534820961349e+02,9.770961286918169719e+01,9.994289927108056872e+02
5.514333331481652749e+02,9.762959332138382251e+01,9.992680761817796338e+02
5.563213557845540436e+02,9.776045272777543005e+01,9.993027649772234327e+02
5.612126830955769492e+02,9.782654622045846793e+01,9.992162426880440762e+02
5.661049669221048362e+02,9.784567653055853498e+01,9.992246840075401906e+02
5.709925425885521690e+02,9.775151332894718337e+01,9.990938537153784864e+02
5.758944601943397856e+02,9.803835211575213293e+01,9.990216152950844162e+02
5.807951062864365213e+02,9.801292184193574997e+01,9.990045752394082683e+02
5.856896700882475670e+02,9.789127603622030449e+01,9.989038627177108083e+02
5.905905725802435882e+02,9.801804983991929987e+01,9.988200404353366366e+02
5.954926101817110293e+02,9.804075202934983224e+01,9.988552162231170541e+02
6.003952760220913660e+02,9.805331680760571089e+01,9.987558078722181563e+02
6.052893735275189329e+02,9.788195010855220346e+01,9.988350952141084917e+02
6.101777443769747151e+02,9.776741698911493472e+01,9.988646082586762986e+02
6.150653148720264198e+02,9.775140990103437844e+01,9.988081218211259511e+02
6.199500075147930147e+02,9.769385285533249430e+01,9.986629341172615568e+02
6.248329745657160856e+02,9.765934101846187332e+01,9.987163343713559698e+02
6.297185480824392698e+02,9.771147033446369790e+01,9.987160543085041127e+02
6.346094914146488009e+02,9.781886664419101862e+01,9.988708782293780359e+02
6.394979856583613582e+02,9.776988487425047936e+01,9.989255270643827771e+02
6.443763744106692002e+02,9.756777504615726571e+01,9.987776343387337192e+02
6.492414120369196553e+02,9.730075252500903105e+01,9.988364620324757652e+02
6.541004302461451516e+02,9.718036418450913061e+01,9.988590665238926931e+02
6.589629525731037347e+02,9.725044653917107951e+01,9.987117599756153368e+02
6.638228716888727376e+02,9.719838231538108175e+01,9.987430907294238978e+02
6.686802933066001060e+02,9.714843235454736714e+01,9.987317165372651289e+02
6.735356074291302093e+02,9.710628245060263453e+01,9.988120091027020635e+02
6.783878879386671770e+02,9.704561019073959471e+01,9.986310244837020491e+02
6.832476979593842543e+02,9.719620041434158964e+01,9.984886772873812788e+02
6.881019800482235951e+02,9.708564177678654517e+01,9.987219753640403042e+02
6.929558617238926672e+02,9.707763351338054747e+01,9.987052550666485331e+02
6.978032124665368201e+02,9.694701485288220510e+01,9.987652822628447211e+02
7.026479071732059083e+02,9.689389413338115276e+01,9.985803150276198039e+02
7.075034098114041399e+02,9.711005276396413421e+01,9.986702756935956131e+02
7.123568116202951614e+02,9.706803617782131255e+01,9.987080388567882210e+02
7.172014785891569773e+02,9.689333937723598922e+01,9.987322341062202895e+02
7.220472252645181470e+02,9.691493350722390687e+01,9.985340926342580588e+02
7.268819007949419984e+02,9.669351060847704105e+01,9.986044509768020134e+02
7.317138171499831287e+02,9.663832710082174060e+01,9.983939803840776221e+02
7.365445288415064624e+02,9.661423383046762581e+01,9.983346114268656493e+02
7.413727673444046786e+02,9.656477005796489266e+01,9.982807155523923939e+02
7.461941005479903879e+02,9.642666407171429910e+01,9.980908021724086439e+02
7.510230273694444350e+02,9.657853642908199276e+01,9.981123981914752221e+02
7.558494436368134757e+02,9.652832534738075765e+01,9.979110842825524514e+02
7.606720676473613594e+02,9.645248021095673607e+01,9.978201680985450821e+02
7.654897186112635836e+02,9.635301927804552236e+01,9.978847903798445031e+02
7.703089122176888850e+02,9.638387212850615526e+01,9.979915591179570811e+02
7.751326775723881610e+02,9.647530709398640170e+01,9.980212068586732812e+02
7.799571020221618483e+02,9.648848899547294877e+01,9.979097976675925565e+02
7.847926719000296316e+02,9.671139755735536880e+01,9.981620738557926416e+02
7.896285275825731560e+02,9.671711365086977708e+01,9.979853967500009730e+02
7.944672003207984972e+02,9.677345476450702222e+01,9.980885950797202213e+02
7.992956875783299893e+02,9.656974515063065212e+01,9.979893849418151603e+02
8.041308771169659622e+02,9.670379077271842050e+01,9.979320416567692291e+02
8.089648490191935934e+02,9.667943804455218526e+01,9.978172721960796707e+02
8.138057887509485226e+02,9.681879463509756079e+01,9.976288844315473625e+02
8.186379172106305759e+02,9.664256919364034104e+01,9.977729769917459635e+02
8.234622322038329685e+02,9.648629986404698400e+01,9.976770735366040981e+02
8.282914395697080181e+02,9.658414731750043813e+01,9.976441508953824950e+02
8.331183713267084840e+02,9.653863514000897794e+01,9.975941950698286291e+02
8.379486871554182699e+02,9.660631657419612850e+01,9.975491925011795047e+02
8.427880065926685802e+02,9.678638874500526867e+01,9.975986935590070743e+02
8.476295387584096943e+02,9.683064331482293596e+01,9.974655866804372408e+02
8.524731293299012123e+02,9.687181142982991844e+01,9.975146352879829692e+02
8.573043305727869665e+02,9.662402485771492877e+01,9.974343878857566779e+02
8.621397696435474245e+02,9.670878141520852012e+01,9.974583083018927709e+02
8.669777640064925208e+02,9.675988725890105968e+01,9.974718990526188236e+02
8.718145418575359145e+02,9.673555702086707697e+01,9.974950358448350016e+02
8.766521495002227766e+02,9.675215285373778329e+01,9.975285640477871993e+02
8.814922019577657011e+02,9.680104915085934181e+01,9.974362553277877623e+02
8.863340813842734178e+02,9.683758853015328327e+01,9.975747161606186637e+02
8.911735511314052474e+02,9.678939494263562437e+01,9.975724265160595223e+02
8.960133243183673812e+02,9.679546373924296176e+01,9.973843141754276758e+02
9.008570084298810343e+02,9.687368223027317526e+01,9.972835936723536179e+02
9.056872879909730045e+02,9.660559122183838099e+01,9.972883148446933319e+02
9.105172693469114620e+02,9.659962711876896435e+01,9.972422092462497858e+02
9.153471711804454571e+02,9.659803667068015898e+01,9.973228561649212907e+02
9.201916690407247188e+02,9.688995720558523317e+01,9.973618593049890251e+02
9.250333837496621072e+02,9.683429417874701528e+01,9.973969834133259837e+02
9.298751062824203473e+02,9.683445065516539785e+01,9.973100154652224774e+02
9.347183922442985704e+02,9.686571923756413582e+01,9.973167061879941002e+02
9.395629410555285403e+02,9.689097622460016623e+01,9.972684285147369110e+02
9.444097335785875202e+02,9.693585046117999582e+01,9.973690169832269703e+02
9.492555701607911942e+02,9.691673164407299623e+01,9.974179132176875555e+02
9.540923557274882114e+02,9.673571133394139565e+01,9.974190365983444053e+02
9.589356766594383998e+02,9.686641863900288740e+01,9.972758360866233716e+02
9.637767821442602099e+02,9.682210969643554677e+01,9.974305028034943916e+02
9.686182452870318684e+02,9.682926285543268818e+01,9.976511576621644508e+02
9.734536773217089376e+02,9.670864069354051651e+01,9.976893084799040707e+02
9.782901122151993150e+02,9.672869786980798779e+01,9.975978591547726637e+02
9.831221520743501969e+02,9.664079718301690036e+01,9.974575292010766816e+02
9.879536952744466589e+02,9.663086400192838710e+01,9.975368559852178123e+02
9.927895484910640107e+02,9.671706433234760425e+01,9.976768156846401325e+02
9.976158789107079201e+02,9.652660839287749184e+01,9.976810346907255962e+02
1.002461147615510299e+03,9.690537409604721120e+01,9.977651986771816155e+02
1.007311721223124778e+03,9.701147215228988330e+01,9.976138277075382348e+02
1.012153203836575813e+03,9.682965226901974631e+01,9.975643118404223060e+02
1.016999973832515934e+03,9.693539991880147966e+01,9.975163678590886320e+02
1.021844575365219498e+03,9.689203065407235727e+01,9.973512449132028905e+02
1.026686483819695695e+03,9.683816908952371705e+01,9.973745464442748698e+02
1.031518894128787451e+03,9.664820618183644285e+01,9.973694320918571066e+02
1.036354554628811002e+03,9.671321000047225880e+01,9.975230643897343725e+02
1.041182992691592517e+03,9.656876125563191238e+01,9.975962055448779893e+02
1.046018624129447517e+03,9.671262875710051787e+01,9.973495829868808187e+02
1.050850119880179591e+03,9.662991501464165367e+01,9.973201944958300373e+02
1.055675950603892488e+03,9.651661447425613005e+01,9.971711654783425729e+02
1.060493648652326556e+03,9.635396096867980020e+01,9.970863819683975180e+02
1.065304514334205805e+03,9.621731363758408406e+01,9.971202981702058423e+02
1.070111811806101286e+03,9.614594943791166770e+01,9.969967871191895483e+02
1.074921204840836708e+03,9.618786069471005362e+01,9.969380218638918905e+02
1.079729524786644106e+03,9.616639891614920543e+01,9.970442337646306896e+02
1.084540478269099140e+03,9.621906964910009208e+01,9.970400952464752891e+02
1.089358289336226107e+03,9.635622134253996762e+01,9.971185599777232937e+02
1.094171023693534607e+03,9.625468714617096566e+01,9.970632606554034965e+02
1.098983462432764554e+03,9.624877478459929137e+01,9.968870076306490091e+02
1.103791230644495727e+03,9.615536423462189930e+01,9.968103882849383126e+02
1.108596310945046071e+03,9.610160601100631084e+01,9.966323348768152073e+02
1.113390688537181404e+03,9.588755184270759457e+01,9.968015245226789602e+02
1.118184337634356098e+03,9.587298194349540381e+01,9.968087961803827284e+02
1.122972376126617746e+03,9.576076984523498936e+01,9.969022178687399673e+02
1.127762541253689278e+03,9.580330254143207469e+01,9.967637531882585336e+02
1.132537356650388347e+03,9.549630793398206663e+01,9.968589000979178536e+02
1.137304379814314871e+03,9.534046327852932734e+01,9.968720286858499549e+02
1.142069878024027730e+03,9.530996419425920863e+01,9.967712392472503780e+02
1.146845548323376761e+03,9.551340598698109829e+01,9.966649903243878725e+02
1.151622824372733930e+03,9.554552098714171393e+01,9.964895626350264592e+02
1.156404437937853800e+03,9.563227130239566520e+01,9.965554256299774352e+02
1.161178796224706275e+03,9.548716573704743382e+01,9.965797467362402813e+02
1.165953308904466667e+03,9.549025359520649658e+01,9.965655649626673949e+02
1.170725638997978422e+03,9.544660187023417564e+01,9.966648560918495150e+02
1.175503795213400963e+03,9.556312430845048311e+01,9.965357696420478533e+02
1.180282072522312546e+03,9.556554617823042008e+01,9.964883489166044228e+02
1.185062391006686539e+03,9.560636968748153208e+01,9.964784170279863247e+02
1.189847568616489752e+03,9.570355219606258856e+01,9.965400847711423467e+02
1.194627294290123018e+03,9.559451347266401910e+01,9.966234331183966333e+02
1.199411327646377458e+03,9.568066712509092042e+01,9.966496793516542994e+02
1.204194645685437081e+03,9.566636078119265107e+01,9.967543212461519033e+02
1.208981196091493757e+03,9.573100812113472102e+01,9.966866410823768092e+02
1.213765953946297941e+03,9.569515709608552356e+01,9.967000254079786146e+02
1.218546741213251153e+03,9.561574533906568263e+01,9.966694799643797751e+02
1.223319890593881155e+03,9.546298761260075594e+01,9.967773887746695891e+02
1.228099057546021868e+03,9.558333904281316507e+01,9.968867787784022312e+02
1.232868194788615938e+03,9.538274485188134122e+01,9.969980956066314093e+02
1.237640051283768116e+03,9.543712990304238986e+01,9.970714557324201905e+02
1.242408538909511890e+03,9.536975251487417893e+01,9.970433162324343357e+02
1.247171712223280792e+03,9.526346627537792244e+01,9.970365567178488391e+02
1.251938176790819170e+03,9.532929135076844318e+01,9.971911873850871189e+02
1.256697044804477400e+03,9.517736027316665570e+01,9.971014580181167730e+02
1.261461040959477714e+03,9.527992310000811926e+01,9.971780707020307091e+02
1.266221826217027910e+03,9.521570515100364673e+01,9.972410229307223517e+02
1.270970862902879162e+03,9.498073371702655265e+01,9.973255836512614678e+02
1.275723917279143507e+03,9.506108752528481887e+01,9.972424959429582714e+02
1.280479722610292811e+03,9.511610662298421914e+01,9.972989842287142892e+02
1.285245219228354472e+03,9.530993236123354961e+01,9.974398512585162280e+02
1.290009372737707963e+03,9.528307018707208442e+01,9.975575567585210592e+02
1.294780553853960555e+03,9.542362232505226416e+01,9.975891884109056491e+02
1.299547773641689673e+03,9.534439575458334559e+01,9.975783823255333118e+02
1.304319723598855035e+03,9.543899914330621925e+01,9.977628722072726077e+02
1.309091610449446762e+03,9.543773701183654623e+01,9.978032422359982547e+02
1.313866954909418837e+03,9.550688919943962674e+01,9.978735809812941397e+02
1.318644477565030229e+03,9.555045311222565374e+01,9.979173013016924187e+02
1.323422958688525569e+03,9.556962246990767085e+01,9.980874281634760337e+02
1.328196257440864429e+03,9.546597504677913548e+01,9.981051010003400279e+02
1.332968063698555625e+03,9.543612515382203298e+01,9.979863429436518345e+02
1.337746453435775038e+03,9.556779474438769739e+01,9.979578264289596063e+02
1.342523129944453103e+03,9.553353017355968291e+01,9.981320283590579265e+02
1.347308673777107742e+03,9.571087665309252657e+01,9.981314326346009693e+02
1.352090346856661199e+03,9.563346159106903599e+01,9.981245621660799543e+02
1.356881643556994504e+03,9.582593400666426930e+01,9.981666126356431050e+02
1.361665413154693852e+03,9.567539195398776997e+01,9.982073586954471693e+02
1.366443038778846585e+03,9.555251248305263800e+01,9.980782947322895780e+02
1.371216497142890830e+03,9.546916728088362447e+01,9.980256023945339621e+02
1.375994768386401347e+03,9.556542487021012278e+01,9.980947520933336818e+02
1.380775320806486661e+03,9.561104840170825980e+01,9.982293419114575954e+02
1.385551219051873204e+03,9.551796490772908044e+01,9.982309082472231694e+02
1.390326888629755786e+03,9.551339155764965483e+01,9.982104482545909150e+02
1.395110498522615217e+03,9.567219785719083802e+01,9.980958007100315399e+02
1.399897377233237421e+03,9.573757421244478394e+01,9.981133765657365302e+02
1.404686190713862970e+03,9.577626961250956583e+01,9.980718304789160129e+02
1.409477051367460945e+03,9.581721307195948611e+01,9.980616810370187295e+02
1.414269464147969529e+03,9.584825561017187567e+01,9.980800891547646643e+02
1.419062744263275363e+03,9.586560230611722488e+01,9.981120627483973067e+02
1.423856181643415084e+03,9.586874760279464169e+01,9.980221098617940925e+02
1.428656700199838269e+03,9.601037112846518085e+01,9.979294171279401553e+02
1.433460116286613811e+03,9.606832173550884590e+01,9.979368840692981166e+02
1.438267284460676137e+03,9.614336348124459164e+01,9.978204605428319383e+02
1.443075463115773346e+03,9.616357310194466379e+01,9.977343662519906502e+02
1.447878693447074966e+03,9.606460662603096523e+01,9.977299394481741501e+02
1.452680720512094695e+03,9.604054130039362747e+01,9.977877344984991623e+02
1.457485324904240770e+03,9.609208784292013661e+01,9.977432830866346194e+02
1.462289811569954509e+03,9.608973331427294795e+01,9.976589793948835450e+02
1.467091509152828394e+03,9.603395165747561180e+01,9.975691397683245896e+02
1.471892680200397763e+03,9.602342095138861566e+01,9.975859770472720811e+02
1.476690869734250100e+03,9.596379067704704369e+01,9.977300862732374753e+02
1.481486854603934944e+03,9.591969739369891101e+01,9.977650427667542772e+02
1.486277746074065590e+03,9.581782940261116721e+01,9.977281334825427166e+02
1.491064552574932804e+03,9.573613001734408101e+01,9.977704127684844480e+02
1.495853155578009819e+03,9.577206006154217732e+01,9.977570939586316854e+02
1.500649064141072358e+03,9.591817126125017978e+01,9.979192928415361621e+02
1.505443675342917913e+03,9.589222403691105967e+01,9.978957768846584031e+02
1.510241353095231489e+03,9.595355504627158894e+01,9.980505497260147649e+02
1.515043025052595340e+03,9.603343914727707897e+01,9.979409238700004607e+02
1.519839796997468738e+03,9.593543889746852926e+01,9.978310310124402349e+02
1.524630462052055236e+03,9.581330109173065068e+01,9.977193943172057971e+02
1.529420234362440851e+03,9.579544620771052621e+01,9.976081904689257271e+02
1.534206689490327108e+03,9.572910255772723076e+01,9.977528761442259793e+02
1.538996682578627542e+03,9.579986176600822034e+01,9.978027745870825811e+02
1.543784462536944602e+03,9.575559916634340141e+01,9.977567021333442199e+02
1.548567571740606354e+03,9.566218407323319184e+01,9.978695285033580831e+02
1.553348307916869317e+03,9.561472352525903773e+01,9.980265367638413636e+02
1.558129986399960444e+03,9.563356966182044516e+01,9.977464398662849590e+02
1.562903316687143160e+03,9.546660574365327534e+01,9.978752048789565379e+02
1.567681884293732082e+03,9.557135213177959088e+01,9.978717678210199438e+02
1.572464474161843782e+03,9.565179736223232965e+01,9.978788723560085145e+02
1.577239040634308822e+03,9.549132944929885980e+01,9.979094056021563119e+02
1.582015147040733609e+03,9.552212812849468548e+01,9.979246521507703847e+02
1.586796403358539692e+03,9.562512635612181100e+01,9.978155907819891581e+02
1.591573903707019099e+03,9.555000696958802564e+01,9.977610726200452973e+02
1.596356085688368012e+03,9.564363962697893840e+01,9.978582677994170353e+02
1.601141130487603050e+03,9.570089598470103454e+01,9.978159053160760550e+02
1.605926745962350878e+03,9.571230949495878804e+01,9.979805055302193750e+02
1.610714172229347696e+03,9.574852533993750114e+01,9.978619749625231634e+02
1.615503343344719951e+03,9.578342230744679853e+01,9.978462189729816600e+02
1.620293142700685621e+03,9.579598711931123489e+01,9.976769235092939425e+02
1.625086996881565256e+03,9.587708361759293041e+01,9.975423623147559056e+02
1.629885819762999063e+03,9.597645762867659869e+01,9.977173690574556986e+02
1.634677277328688888e+03,9.582915131379454010e+01,9.976756387453805246e+02
1.639466762330166830e+03,9.578970002956103258e+01,9.977219770507513203e+02
1.644258349773150485e+03,9.583174885967254397e+01,9.975360717567774600e+02
1.649056545561396888e+03,9.596391576492905529e+01,9.975794255258156227e+02
1.653854618489736822e+03,9.596145856679785879e+01,9.973723152353295518e+02
1.658650237512437570e+03,9.591238045401448176e+01,9.974796434451535561e+02
1.663446739654081057e+03,9.593004283286796863e+01,9.973497672103288778e+02
1.668239675050938104e+03,9.585870793714138927e+01,9.972026605307459022e+02
1.673034380752873176e+03,9.589411403870137462e+01,9.973641582624663897e+02
1.677827761184204064e+03,9.586760862661900262e+01,9.974912285211546532e+02
1.682627435023674025e+03,9.599347678939903972e+01,9.973623980778766054e+02
1.687433434112339455e+03,9.611998177330880822e+01,9.971360908853002911e+02
1.692244755995349351e+03,9.622643766019565703e+01,9.971513444714100842e+02
1.697054178515304329e+03,9.618845039909940908e+01,9.970421873323166437e+02
1.701860993952093395e+03,9.613630873578043179e+01,9.970887430214137339e+02
1.706666322382278395e+03,9.610656860369826404e+01,9.969908921256469512e+02
1.711471437882938289e+03,9.610231001319731092e+01,9.968492709082302099e+02
1.716277694450216586e+03,9.612513134556509442e+01,9.966975094800106945e+02
1.721088904109583154e+03,9.622419318733301452e+01,9.968162465668643790e+02
1.725897361902711054e+03,9.616915586255757376e+01,9.966042769281176561e+02
1.730707167347816039e+03,9.619610890209786191e+01,9.966627829139082451e+02
1.735512709721037936e+03,9.611084746443644633e+01,9.967089196689076971e+02
1.740320367223154335e+03,9.615315004232739682e+01,9.966272431778955934e+02
1.745123080355996990e+03,9.605426265685387932e+01,9.965696003339178333e+02
1.749926857544318182e+03,9.607554376642600857e+01,9.966971858226808081e+02
1.754719975545664511e+03,9.586236002692770342e+01,9.965343513950948591e+02
1.759515252747111617e+03,9.590554402894427710e+01,9.964866141101645098e+02
1.764310549780224392e+03,9.590594066225355618e+01,9.965349441156052990e+02
1.769099353683565369e+03,9.577607806681898239e+01,9.965274504205706307e+02
1.773893088214429554e+03,9.587469061728587860e+01,9.965238681078275249e+02
1.778684780593505593e+03,9.583384758151854044e+01,9.966278611387293722e+02
1.783473925251589662e+03,9.578289316168162770e+01,9.966899839721232865e+02
1.788272107069348522e+03,9.596363635517842283e+01,9.967517950093669015e+02
1.793068175597641130e+03,9.592137056585342236e+01,9.966137377948946323e+02
1.797868059569455227e+03,9.599767943628293665e+01,9.964397283999434194e+02
1.802661525528744050e+03,9.586931918577732858e+01,9.965065386749939762e+02
1.807448695664380466e+03,9.574340271272657787e+01,9.965098068525142025e+02
1.812243607251826234e+03,9.589823174891569124e+01,9.963919761171038090e+02
1.817035802157809030e+03,9.584389811965591832e+01,9.962219101769661620e+02
1.821827003468583598e+03,9.582402621549071853e+01,9.961332890409971696e+02
1.826631253724195403e+03,9.608500511223564899e+01,9.961890854783971463e+02
1.831435288757113540e+03,9.608070065836388096e+01,9.962180548679864387e+02
1.836239234860699753e+03,9.607892207172261578e+01,9.960920515246118612e+02
1.841046624537589878e+03,9.614779353780414795e+01,9.960891892270552717e+02
1.845855812733409039e+03,9.618376391638545897e+01,9.961690856699819960e+02
1.850664404787728245e+03,9.617184108638292628e+01,9.962856427380756941e+02
1.855475362754412345e+03,9.621915933368374851e+01,9.961665808041996115e+02
1.860289474751503576e+03,9.628223994182374668e+01,9.961811021998746583e+02
1.865102451377401394e+03,9.625953251795692722e+01,9.961136262762825027e+02
1.869917146965597567e+03,9.629391176392560681e+01,9.960464350202178139e+02
1.874732318906582123e+03,9.630343881968931896e+01,9.960469028025370335e+02
1.879542197673801411e+03,9.619757534438592472e+01,9.959395931623635079e+02
1.884349842831390788e+03,9.615290315178707203e+01,9.959421971368045661e+02
